Date,Open,High,Low,Close,Adj Close,Volume
2020-04-30,15.030000,15.850000,14.390000,14.980000,14.980000,2074000
2020-05-01,14.160000,14.490000,13.615000,14.350000,14.350000,1196800
2020-05-04,13.620000,14.950000,13.570000,14.810000,14.810000,1130600
2020-05-05,15.800000,16.639999,14.990000,15.230000,15.230000,1481500
2020-05-06,15.970000,16.170000,15.110000,15.170000,15.170000,1772300
2020-05-07,15.740000,16.010000,15.320000,15.480000,15.480000,1249500
2020-05-08,16.090000,17.879999,16.049999,17.750000,17.750000,1872500
2020-05-11,17.000000,17.440001,16.459999,17.240000,17.240000,1433800
2020-05-12,17.500000,17.910000,16.690001,16.700001,16.700001,1339800
2020-05-13,16.360001,16.670000,15.070000,15.470000,15.470000,925800
2020-05-14,14.520000,15.750000,13.930000,15.530000,15.530000,1853200
2020-05-15,15.360000,16.200001,15.060000,15.890000,15.890000,1088800
2020-05-18,17.490000,18.250000,16.885000,17.000000,17.000000,1849400
2020-05-19,16.790001,17.190001,16.290001,16.320000,16.320000,877200
2020-05-20,16.760000,17.000000,16.440001,16.680000,16.680000,1210200
2020-05-21,16.799999,17.280001,16.400000,16.809999,16.809999,1102500
2020-05-22,17.040001,17.090000,16.230000,16.840000,16.840000,865500
2020-05-26,18.059999,18.629999,17.389999,17.530001,17.530001,1475500
2020-05-27,18.469999,18.790001,17.320000,18.180000,18.180000,1253500
2020-05-28,18.469999,18.500000,17.040001,17.110001,17.110001,1183400
2020-05-29,16.840000,17.440001,16.320000,17.010000,17.010000,1479400
2020-06-01,17.209999,17.950001,17.125000,17.670000,17.670000,901600
2020-06-02,18.000000,18.830000,17.590000,18.719999,18.719999,1073100
2020-06-03,19.090000,19.809999,18.910000,19.690001,19.690001,1163400
2020-06-04,19.469999,20.040001,19.129999,19.680000,19.680000,1126300
2020-06-05,21.240000,22.139999,21.025000,21.389999,21.389999,1668700
2020-06-08,22.059999,22.575001,21.559999,22.280001,22.280001,1835000
2020-06-09,21.320000,21.530001,20.680000,20.900000,20.900000,1301200
2020-06-10,20.620001,20.639999,19.510000,19.840000,19.840000,1124000
2020-06-11,17.940001,18.610001,16.730000,16.809999,16.809999,2101400
2020-06-12,18.000000,18.250000,17.264999,18.150000,18.150000,1380300
2020-06-15,17.040001,18.360001,16.610001,18.350000,18.350000,1476100
2020-06-16,19.360001,19.540001,17.860001,18.059999,18.059999,1101300
2020-06-17,17.969999,18.000000,17.020000,17.080000,17.080000,1480100
2020-06-18,16.719999,17.270000,16.600000,16.840000,16.840000,1285800
2020-06-19,17.219999,18.323000,16.850000,17.190001,17.190001,1593400
2020-06-22,17.110001,17.260000,16.450001,16.910000,16.910000,762100
2020-06-23,17.440001,17.440001,16.645000,17.070000,17.070000,944400
2020-06-24,16.629999,16.900000,15.720000,15.760000,15.760000,990400
2020-06-25,15.560000,16.070000,15.190000,15.920000,15.920000,1207700
2020-06-26,15.760000,15.900000,15.090000,15.390000,15.390000,1325400
2020-06-29,15.800000,16.230000,15.280000,15.900000,15.900000,1061700
2020-06-30,15.620000,16.450001,15.550000,16.420000,16.420000,1060300
2020-07-01,16.379999,16.700001,15.680000,16.010000,16.010000,1037600
2020-07-02,16.790001,17.160000,16.240000,16.540001,16.540001,882600
2020-07-06,17.090000,17.240000,16.180000,16.980000,16.980000,735600
2020-07-07,16.770000,17.610001,16.590000,17.290001,17.290001,1037200
2020-07-08,17.049999,17.482000,16.620001,16.900000,16.900000,780200
2020-07-09,16.930000,17.160000,15.880000,16.010000,16.010000,881300
2020-07-10,16.090000,16.660000,15.850000,16.570000,16.570000,777800
2020-07-13,16.879999,17.410000,16.520000,16.809999,16.809999,1147800
2020-07-14,16.840000,17.920000,16.549999,17.910000,17.910000,1212200
2020-07-15,18.280001,18.570000,17.709999,18.240000,18.240000,883400
2020-07-16,18.030001,18.590000,17.719999,18.110001,18.110001,1062400
2020-07-17,18.059999,18.389999,17.580000,17.790001,17.790001,762700
2020-07-20,17.700001,17.980000,17.260000,17.379999,17.379999,539700
2020-07-21,17.570000,18.059999,17.459999,17.690001,17.690001,656600
2020-07-22,17.430000,18.420000,17.430000,18.090000,18.090000,579700
2020-07-23,18.049999,18.500000,17.760000,18.129999,18.129999,604300
2020-07-24,17.980000,18.090000,17.750000,17.889999,17.889999,430500
2020-07-27,17.799999,18.525000,17.590000,18.500000,18.500000,454200
2020-07-28,18.480000,18.780001,18.209000,18.240000,18.240000,424700
2020-07-29,18.350000,18.520000,17.870001,18.389999,18.389999,461800
2020-07-30,17.860001,17.990000,16.980000,17.170000,17.170000,601100
2020-07-31,16.900000,17.120001,16.080000,16.639999,16.639999,1040400
2020-08-03,16.760000,17.260000,16.600000,17.120001,17.120001,945800
2020-08-04,17.139999,17.760000,17.120001,17.629999,17.629999,851000
2020-08-05,17.799999,18.389999,17.790001,18.309999,18.309999,1231600
2020-08-06,17.030001,17.400000,15.290000,15.670000,15.670000,3472100
2020-08-07,15.520000,15.700000,15.000000,15.300000,15.300000,1756300
2020-08-10,15.950000,16.840000,15.570000,16.450001,16.450001,1791300
2020-08-11,16.959999,17.740000,16.940001,17.120001,17.120001,1515000
2020-08-12,17.530001,18.045000,16.969999,17.639999,17.639999,1397300
2020-08-13,17.559999,18.000000,17.270000,17.670000,17.670000,838900
2020-08-14,17.559999,18.500000,17.410000,18.240000,18.240000,648800
2020-08-17,18.320000,18.690001,18.200001,18.350000,18.350000,1029600
2020-08-18,18.450001,18.465000,17.430000,17.620001,17.620001,828700
2020-08-19,17.610001,17.610001,17.120001,17.450001,17.450001,606300
2020-08-20,17.150000,17.670000,16.889999,17.480000,17.480000,826900
2020-08-21,17.219999,17.645000,17.139999,17.360001,17.360001,949600
2020-08-24,17.590000,18.010000,17.170000,17.719999,17.719999,758700
2020-08-25,17.920000,17.920000,17.344999,17.580000,17.580000,574000
2020-08-26,17.650000,17.780001,17.340000,17.389999,17.389999,458600
2020-08-27,17.670000,17.790001,17.340000,17.510000,17.510000,606300
2020-08-28,17.680000,17.809999,17.420000,17.740000,17.740000,448700
2020-08-31,17.690001,17.695000,17.209999,17.340000,17.340000,577400
2020-09-01,17.049999,17.764999,16.760000,17.730000,17.730000,521700
2020-09-02,17.770000,18.850000,17.709999,18.680000,18.680000,1018300
2020-09-03,18.809999,18.809999,17.799999,17.920000,17.920000,709400
2020-09-04,18.400000,18.510000,17.440001,17.870001,17.870001,459500
2020-09-08,17.490000,18.010000,17.309999,17.420000,17.420000,786900
2020-09-09,17.650000,18.469999,17.580000,18.240000,18.240000,756900
2020-09-10,18.420000,18.959999,17.840000,17.930000,17.930000,496300
2020-09-11,17.879999,18.100000,17.610001,18.040001,18.040001,451300
2020-09-14,18.260000,18.750000,18.080000,18.639999,18.639999,443700
2020-09-15,18.780001,19.190001,18.400000,18.520000,18.520000,598200
2020-09-16,18.590000,18.590000,17.510000,17.580000,17.580000,915100
2020-09-17,17.250000,18.080000,16.540001,17.700001,17.700001,860000
2020-09-18,17.809999,17.809999,17.065001,17.110001,17.110001,2332100
2020-09-21,17.000000,17.000000,16.290001,16.730000,16.730000,1279000
2020-09-22,16.799999,16.930000,16.400000,16.469999,16.469999,687500
2020-09-23,16.490000,17.000000,16.430000,16.650000,16.650000,1026400
2020-09-24,16.549999,16.580000,15.900000,16.309999,16.309999,992600
2020-09-25,16.090000,16.459999,15.990000,16.070000,16.070000,854900
2020-09-28,16.520000,17.730000,16.500000,17.160000,17.160000,1159400
2020-09-29,17.209999,17.290001,16.910000,17.129999,17.129999,570400
2020-09-30,17.160000,17.670000,17.040001,17.330000,17.330000,672800
2020-10-01,17.580000,19.580000,17.580000,19.410000,19.410000,3457800
2020-10-02,18.799999,19.969999,18.549999,19.760000,19.760000,1271100
2020-10-05,20.000000,21.540001,20.000000,21.330000,21.330000,2247000
2020-10-06,22.000000,22.299999,20.930000,21.059999,21.059999,1393100
2020-10-07,21.440001,22.139999,21.389999,21.879999,21.879999,1102500
2020-10-08,22.299999,22.680000,21.610001,22.110001,22.110001,1163200
2020-10-09,22.320000,22.480000,21.610001,21.709999,21.709999,692000
2020-10-12,21.809999,22.125000,21.450001,21.650000,21.650000,549000
2020-10-13,21.620001,21.680000,21.000000,21.500000,21.500000,558600
2020-10-14,21.660000,21.910000,20.860001,20.870001,20.870001,535100
2020-10-15,20.459999,21.510000,20.370001,21.280001,21.280001,1019200
2020-10-16,21.440001,22.040001,21.135000,21.540001,21.540001,739700
2020-10-19,21.559999,21.889999,21.100000,21.299999,21.299999,508200
2020-10-20,21.549999,22.330000,21.400000,21.889999,21.889999,1012300
2020-10-21,22.030001,23.049999,22.030001,22.750000,22.750000,1095500
2020-10-22,23.250000,23.809999,22.469999,23.580000,23.580000,1224100
2020-10-23,23.930000,25.219999,23.889000,24.100000,24.100000,2431700
2020-10-26,23.620001,23.770000,21.660000,22.809999,22.809999,926400
2020-10-27,22.240000,22.920000,21.900000,22.750000,22.750000,1087000
2020-10-28,22.270000,22.809999,21.160999,22.299999,22.299999,1836500
2020-10-29,22.090000,22.770000,21.650000,22.240000,22.240000,814000
2020-10-30,22.100000,22.360001,20.959999,21.219999,21.219999,1235000
2020-11-02,21.480000,22.090000,21.340000,21.629999,21.629999,818800
2020-11-03,22.120001,23.370001,21.950001,23.200001,23.200001,1156500
2020-11-04,22.730000,23.600000,22.299999,23.100000,23.100000,730300
2020-11-05,23.389999,24.870001,23.315001,24.660000,24.660000,876300
2020-11-06,24.809999,25.260000,24.320000,25.030001,25.030001,831200
2020-11-09,27.160000,28.840000,26.405001,26.549999,26.549999,1560100
2020-11-10,27.969999,28.490000,26.620001,27.730000,27.730000,1880300
2020-11-11,28.150000,28.299999,26.850000,27.299999,27.299999,976700
2020-11-12,26.850000,27.000000,26.230000,26.680000,26.680000,1070300
2020-11-13,27.030001,27.629999,26.910000,27.080000,27.080000,1055700
2020-11-16,28.000000,29.080000,27.629999,29.049999,29.049999,711400
2020-11-17,27.510000,28.490000,27.209999,28.000000,28.000000,1351700
2020-11-18,28.240000,28.764999,27.870001,27.910000,27.910000,1122100
2020-11-19,27.620001,28.430000,27.389999,27.840000,27.840000,658600
2020-11-20,27.680000,27.969999,27.280001,27.440001,27.440001,693300
2020-11-23,27.730000,29.719999,27.730000,29.570000,29.570000,781700
2020-11-24,30.110001,32.970001,30.105000,32.189999,32.189999,1712600
2020-11-25,31.620001,31.700001,30.200001,30.799999,30.799999,998800
2020-11-27,30.520000,31.980000,30.230000,31.980000,31.980000,807200
2020-11-30,32.060001,33.049999,30.680000,31.290001,31.290001,1946300
2020-12-01,32.990002,33.740002,31.910000,33.119999,33.119999,2044800
2020-12-02,32.590000,33.020000,32.259998,32.730000,32.730000,1334900
2020-12-03,32.759998,35.029999,32.660000,34.590000,34.590000,1463600
2020-12-04,34.759998,36.279999,34.580002,36.150002,36.150002,1431100
2020-12-07,35.970001,36.450001,35.330002,36.419998,36.419998,828700
2020-12-08,35.959999,37.259998,35.959999,37.020000,37.020000,911900
2020-12-09,37.480000,37.880001,36.830002,37.349998,37.349998,942300
2020-12-10,36.580002,37.000000,35.470001,36.990002,36.990002,668000
2020-12-11,36.360001,36.849998,35.189999,35.279999,35.279999,681400
2020-12-14,36.180000,36.180000,34.790001,34.930000,34.930000,486000
2020-12-15,35.470001,36.439999,35.029999,36.360001,36.360001,544600
2020-12-16,37.160000,37.380001,35.650002,35.869999,35.869999,839800
2020-12-17,36.400002,36.509998,35.570000,35.919998,35.919998,670800
2020-12-18,35.580002,36.209999,35.060001,35.630001,35.630001,2024800
2020-12-21,34.230000,34.970001,33.669998,34.770000,34.770000,706100
2020-12-22,35.000000,35.270000,34.259998,34.730000,34.730000,710300
2020-12-23,35.119999,35.689999,34.830002,35.000000,35.000000,449800
2020-12-24,35.000000,35.049999,34.080002,34.580002,34.580002,188500
2020-12-28,35.330002,35.490002,34.049999,34.490002,34.490002,531800
2020-12-29,34.590000,34.590000,33.279999,34.220001,34.220001,375000
2020-12-30,34.200001,35.279999,34.200001,35.189999,35.189999,260800
2020-12-31,35.270000,35.500000,34.450001,34.770000,34.770000,582800
2021-01-04,35.119999,35.270000,33.189999,33.730000,33.730000,889900
2021-01-05,33.720001,35.255001,33.451000,34.939999,34.939999,738500
2021-01-06,35.650002,37.470001,35.490002,36.680000,36.680000,812600
2021-01-07,37.500000,38.259998,36.450001,37.099998,37.099998,877800
2021-01-08,37.470001,38.049999,36.580002,37.189999,37.189999,858800
2021-01-11,36.230000,37.090000,36.000000,36.669998,36.669998,558500
2021-01-12,36.759998,37.689999,36.520000,37.209999,37.209999,837200
2021-01-13,37.400002,37.490002,35.709999,36.450001,36.450001,916000
2021-01-14,37.009998,37.430000,36.340000,36.500000,36.500000,453600
2021-01-15,35.639999,36.119999,34.299999,35.110001,35.110001,951500
2021-01-19,35.480000,35.919998,33.930000,34.869999,34.869999,1072000
2021-01-20,35.560001,36.410000,35.000000,35.889999,35.889999,1080800
2021-01-21,36.009998,36.369999,34.930000,35.250000,35.250000,582000
2021-01-22,35.560001,35.660000,34.410000,35.360001,35.360001,894100
2021-01-25,34.930000,35.230000,33.020000,33.750000,33.750000,693600
2021-01-26,34.139999,34.330002,32.650002,32.770000,32.770000,661200
2021-01-27,31.340000,32.180000,30.469999,31.309999,31.309999,1181200
2021-01-28,31.760000,33.299999,31.620001,32.910000,32.910000,841600
2021-01-29,32.669998,32.919998,31.879999,32.290001,32.290001,1059200
2021-02-01,32.740002,33.939999,31.940001,33.790001,33.790001,938000
2021-02-02,34.389999,35.320000,33.919998,34.650002,34.650002,830700
2021-02-03,34.830002,35.889999,34.805000,35.709999,35.709999,764600
2021-02-04,35.799999,36.220001,34.740002,35.139999,35.139999,1092800
2021-02-05,36.450001,37.730000,35.389999,36.930000,36.930000,1288900
2021-02-08,37.000000,37.340000,35.959999,37.310001,37.310001,1037600
2021-02-09,37.000000,37.320000,36.500000,36.770000,36.770000,697500
2021-02-10,37.470001,37.520000,36.650002,36.990002,36.990002,1476100
2021-02-11,37.189999,37.200001,36.180000,36.919998,36.919998,767100
2021-02-12,36.290001,37.090000,36.049999,37.000000,37.000000,984000
2021-02-16,37.470001,37.660000,36.919998,36.959999,36.959999,1060400
2021-02-17,36.259998,36.980000,35.549999,36.439999,36.439999,443600
2021-02-18,36.080002,36.360001,35.090000,35.349998,35.349998,801600
2021-02-19,35.910000,37.070000,35.790001,36.869999,36.869999,894800
2021-02-22,36.459999,38.000000,36.200001,37.180000,37.180000,1539800
2021-02-23,36.310001,36.959999,34.470001,36.560001,36.560001,708300
2021-02-24,36.669998,40.139999,36.570000,39.919998,39.919998,1739400
2021-02-25,39.970001,40.450001,36.750000,36.980000,36.980000,1064400
2021-02-26,36.980000,37.700001,35.599998,37.080002,37.080002,729700
2021-03-01,38.110001,38.410000,37.230000,37.410000,37.410000,890400
2021-03-02,37.209999,38.099998,36.750000,37.169998,37.169998,816500
2021-03-03,37.549999,38.230000,36.060001,36.130001,36.130001,911900
2021-03-04,35.650002,37.220001,34.080002,35.299999,35.299999,1242400
2021-03-05,36.200001,37.919998,34.900002,37.889999,37.889999,971200
2021-03-08,38.320000,38.779999,37.430000,38.290001,38.290001,541800
2021-03-09,38.950001,39.169998,38.130001,38.759998,38.759998,826100
2021-03-10,39.270000,40.150002,38.990002,39.720001,39.720001,808500
2021-03-11,40.360001,41.250000,39.750000,40.320000,40.320000,821300
2021-03-12,44.250000,47.980000,44.250000,47.470001,47.470001,2604000
2021-03-15,48.650002,48.650002,46.669998,47.200001,47.200001,1350300
2021-03-16,46.939999,46.939999,45.330002,46.090000,46.090000,890300
2021-03-17,45.930000,48.029999,45.590000,48.000000,48.000000,781600
2021-03-18,46.380001,47.599998,43.810001,44.139999,44.139999,1141500
2021-03-19,44.180000,44.180000,42.130001,42.639999,42.639999,2202300
2021-03-22,42.389999,42.639999,40.349998,40.889999,40.889999,1038800
2021-03-23,39.009998,40.689999,38.099998,38.630001,38.630001,1529800
2021-03-24,39.340000,40.049999,36.900002,36.980000,36.980000,1606100
2021-03-25,36.270000,39.509998,35.783001,39.049999,39.049999,1629600
2021-03-26,40.389999,41.930000,39.959999,41.830002,41.830002,1371800
2021-03-29,41.570000,41.880001,40.320000,40.759998,40.759998,910300
2021-03-30,40.910000,44.049999,40.459999,44.049999,44.049999,1298400
2021-03-31,44.220001,45.189999,43.974998,44.200001,44.200001,1244300
2021-04-01,45.060001,45.270000,42.919998,43.099998,43.099998,653600
2021-04-05,43.860001,44.029999,42.965000,43.340000,43.340000,530900
2021-04-06,43.060001,44.230000,42.900002,43.119999,43.119999,573300
2021-04-07,42.770000,43.110001,41.720001,42.049999,42.049999,606000
2021-04-08,41.779999,42.560001,40.900002,42.130001,42.130001,542400
2021-04-09,42.180000,43.520000,42.000000,43.330002,43.330002,581100
2021-04-12,43.639999,44.330002,42.695000,44.150002,44.150002,540400
2021-04-13,44.150002,44.474998,42.549999,43.880001,43.880001,779200
2021-04-14,44.209999,45.520000,44.044998,44.650002,44.650002,794100
2021-04-15,45.009998,45.549999,43.730000,45.299999,45.299999,460200
2021-04-16,45.980000,46.320000,45.029999,45.299999,45.299999,999600
2021-04-19,44.680000,45.185001,43.869999,44.759998,44.759998,1111800
2021-04-20,44.639999,44.820000,43.200001,43.910000,43.910000,1318800
2021-04-21,44.000000,45.669998,43.029999,45.599998,45.599998,738300
2021-04-22,45.869999,46.369999,45.360001,45.759998,45.759998,907000
2021-04-23,46.130001,48.840000,45.500000,48.599998,48.599998,1271600
2021-04-26,49.099998,49.139999,48.340000,48.750000,48.750000,737400
2021-04-27,48.639999,49.799999,48.320000,49.639999,49.639999,715400
2021-04-28,49.500000,50.270000,49.099998,50.150002,50.150002,728500
2021-04-29,50.689999,50.980000,47.160000,47.209999,47.209999,1268800
2021-04-30,46.500000,46.689999,45.939999,46.340000,46.340000,897200
2021-05-03,47.049999,47.520000,46.310001,47.340000,47.340000,621900
2021-05-04,46.630001,46.630001,45.150002,45.709999,45.709999,984700
2021-05-05,46.330002,47.529999,45.860001,47.000000,47.000000,791600
2021-05-06,46.259998,48.330002,45.070000,48.290001,48.290001,773300
2021-05-07,48.150002,49.779999,47.430000,49.290001,49.290001,734800
2021-05-10,49.110001,49.724998,48.400002,48.459999,48.459999,726600
2021-05-11,47.049999,48.900002,46.924000,48.450001,48.450001,755400
2021-05-12,47.349998,48.209999,45.709999,45.880001,45.880001,519000
2021-05-13,45.709999,47.919998,45.709999,47.439999,47.439999,638300
2021-05-14,48.070000,48.790001,47.080002,48.610001,48.610001,452000
2021-05-17,48.400002,49.380001,47.470001,49.240002,49.240002,353200
2021-05-18,49.450001,49.840000,48.020000,48.040001,48.040001,473800
2021-05-19,46.650002,47.369999,45.313000,47.279999,47.279999,560700
2021-05-20,47.389999,47.910000,45.790001,46.180000,46.180000,524100
2021-05-21,47.220001,48.840000,46.689999,48.509998,48.509998,808400
2021-05-24,48.959999,48.959999,47.020000,47.650002,47.650002,478300
2021-05-25,47.869999,48.380001,46.439999,46.680000,46.680000,531500
2021-05-26,46.720001,47.849998,46.410000,47.700001,47.700001,586200
2021-05-27,48.709999,50.000000,48.200001,49.869999,49.869999,988900
2021-05-28,50.000000,50.380001,48.299999,50.060001,50.060001,591900
2021-06-01,50.790001,52.750000,49.849998,52.500000,52.500000,915300
2021-06-02,52.700001,52.700001,50.299999,50.619999,50.619999,591600
2021-06-03,50.400002,53.150002,49.750000,52.930000,52.930000,839400
2021-06-04,53.000000,53.165001,51.730000,52.660000,52.660000,393100
2021-06-07,52.790001,52.790001,50.570000,50.759998,50.759998,578500
2021-06-08,50.279999,50.985001,49.305000,49.849998,49.849998,681500
2021-06-09,49.900002,50.400002,48.020000,48.759998,48.759998,765800
2021-06-10,49.220001,49.740002,47.369999,47.419998,47.419998,555000
2021-06-11,48.000000,49.110001,47.849998,49.110001,49.110001,358900
2021-06-14,48.919998,49.042999,47.410000,47.650002,47.650002,367200
2021-06-15,47.720001,48.660000,47.310001,48.599998,48.599998,478700
2021-06-16,48.209999,48.270000,46.349998,46.369999,46.369999,831400
2021-06-17,46.290001,46.290001,42.939999,43.820000,43.820000,1108000
2021-06-18,42.570000,42.810001,40.845001,41.040001,41.040001,1709400
2021-06-21,42.020000,43.518002,41.715000,43.160000,43.160000,1172700
2021-06-22,42.959999,44.310001,42.365002,44.310001,44.310001,731100
2021-06-23,44.630001,45.060001,44.090000,44.610001,44.610001,676700
2021-06-24,45.369999,45.580002,44.810001,45.259998,45.259998,652200
2021-06-25,45.509998,46.150002,44.529999,44.919998,44.919998,1865900
2021-06-28,44.740002,44.750000,43.419998,44.119999,44.119999,595800
2021-06-29,44.560001,45.299999,43.580002,44.250000,44.250000,593900
2021-06-30,43.820000,45.209999,43.779999,45.200001,45.200001,937200
2021-07-01,45.730000,46.000000,45.009998,45.160000,45.160000,491700
2021-07-02,44.860001,45.119999,44.070000,44.680000,44.680000,363900
2021-07-06,44.230000,44.230000,42.250000,42.689999,42.689999,619100
2021-07-07,42.500000,42.980000,40.910000,41.299999,41.299999,1311700
2021-07-08,39.830002,42.340000,39.599998,41.430000,41.430000,885700
2021-07-09,42.959999,43.349998,42.325001,42.430000,42.430000,732400
2021-07-12,42.009998,42.669998,41.533001,42.470001,42.470001,447700
2021-07-13,41.880001,42.049999,41.020000,41.090000,41.090000,562800
2021-07-14,41.410000,41.700001,40.410000,40.520000,40.520000,563000
2021-07-15,39.740002,40.700001,38.950001,39.290001,39.290001,915600
2021-07-16,39.410000,39.549999,38.326000,38.570000,38.570000,1123200
2021-07-19,37.200001,38.200001,36.705002,37.080002,37.080002,1144900
2021-07-20,37.330002,40.509998,37.084999,40.380001,40.380001,1357300
2021-07-21,41.119999,42.410000,41.080002,41.240002,41.240002,788000
2021-07-22,40.790001,40.950001,39.310001,40.040001,40.040001,803700
2021-07-23,40.590000,40.950001,39.950001,40.200001,40.200001,601000
2021-07-26,40.669998,40.939999,39.380001,40.369999,40.369999,858500
2021-07-27,39.779999,39.880001,38.480000,38.970001,38.970001,601100
2021-07-28,39.410000,40.490002,38.680000,39.930000,39.930000,487800
2021-07-29,40.919998,42.639999,40.665001,42.040001,42.040001,522200
2021-07-30,41.540001,43.119999,41.540001,42.130001,42.130001,402200
2021-08-02,42.419998,43.150002,41.099998,41.330002,41.330002,370200
2021-08-03,41.000000,41.472000,40.205002,41.279999,41.279999,574400
2021-08-04,40.599998,40.840000,39.320000,39.799999,39.799999,908000
2021-08-05,36.750000,39.000000,34.560001,37.070000,37.070000,1842900
2021-08-06,37.049999,39.310001,36.610001,38.599998,38.599998,1430700
2021-08-09,37.860001,39.490002,37.470001,39.220001,39.220001,1083100
2021-08-10,39.360001,40.720001,38.959999,40.660000,40.660000,818600
2021-08-11,40.279999,40.750000,39.520000,40.730000,40.730000,780500
2021-08-12,41.009998,41.369999,40.680000,41.259998,41.259998,1041800
2021-08-13,41.279999,41.939999,40.700001,41.660000,41.660000,793500
2021-08-16,40.930000,41.189999,40.160000,41.049999,41.049999,779600
2021-08-17,40.110001,40.419998,38.889999,39.799999,39.799999,1677500
2021-08-18,39.869999,40.220001,39.270000,39.520000,39.520000,733900
2021-08-19,38.529999,38.529999,37.000000,38.000000,38.000000,1490100
2021-08-20,37.630001,37.706001,36.750000,37.650002,37.650002,872500
2021-08-23,38.029999,38.580002,37.459999,38.369999,38.369999,549500
2021-08-24,38.900002,40.939999,38.619999,40.709999,40.709999,1138200
2021-08-25,40.509998,41.544998,40.430000,41.150002,41.150002,1181000
2021-08-26,40.959999,41.000000,39.930000,40.130001,40.130001,1313500
2021-08-27,40.299999,42.415001,40.029999,41.919998,41.919998,851000
2021-08-30,42.110001,42.160000,40.090000,40.150002,40.150002,413000
2021-08-31,39.970001,40.205002,39.180000,39.340000,39.340000,983100
2021-09-01,39.150002,39.265999,37.700001,38.189999,38.189999,817200
2021-09-02,38.180000,38.360001,37.500000,37.700001,37.700001,739300
2021-09-03,37.759998,38.040001,37.264999,37.520000,37.520000,366800
2021-09-07,37.130001,37.950001,37.130001,37.790001,37.790001,601200
2021-09-08,37.439999,37.509998,34.549999,35.200001,35.200001,1578100
2021-09-09,34.779999,35.930000,34.619999,35.540001,35.540001,766500
2021-09-10,36.040001,37.369999,35.700001,36.840000,36.840000,846800
2021-09-13,37.570000,38.919998,37.415001,38.200001,38.200001,988000
2021-09-14,38.389999,38.939999,37.580002,37.820000,37.820000,669400
2021-09-15,37.779999,40.099998,37.724998,40.000000,40.000000,910400
2021-09-16,39.160000,39.470001,37.709999,38.220001,38.220001,836300
2021-09-17,38.500000,38.630001,36.916000,37.610001,37.610001,1926600
2021-09-20,35.750000,36.665001,34.860001,35.560001,35.560001,919000
2021-09-21,35.930000,36.130001,34.724998,35.590000,35.590000,558200
2021-09-22,36.490002,37.700001,36.299999,36.950001,36.950001,609100
2021-09-23,37.740002,40.970001,37.740002,40.139999,40.139999,1094400
2021-09-24,39.959999,41.189999,39.689999,40.720001,40.720001,690500
2021-09-27,40.889999,43.439999,40.889999,42.770000,42.770000,1302900
2021-09-28,43.349998,43.605000,41.650002,42.509998,42.509998,1393700
2021-09-29,42.990002,43.000000,41.470001,42.660000,42.660000,612700
2021-09-30,42.820000,42.860001,41.450001,41.450001,41.450001,678600
2021-10-01,41.849998,42.389999,40.439999,41.980000,41.980000,882800
2021-10-04,42.450001,42.939999,41.485001,42.000000,42.000000,676900
2021-10-05,41.840000,42.834999,41.419998,42.500000,42.500000,462300
2021-10-06,41.450001,42.200001,39.810001,40.320000,40.320000,747500
2021-10-07,41.240002,43.650002,40.799999,42.590000,42.590000,823700
2021-10-08,42.900002,44.689999,42.570000,44.320000,44.320000,777000
2021-10-11,44.029999,45.119999,43.459999,44.200001,44.200001,771900
2021-10-12,44.139999,44.650002,43.296001,44.410000,44.410000,921700
2021-10-13,44.029999,44.518002,43.740002,43.889999,43.889999,495700
2021-10-14,44.500000,45.330002,44.000000,45.320000,45.320000,448600
2021-10-15,46.779999,47.150002,45.740002,45.970001,45.970001,1410300
2021-10-18,45.400002,46.240002,43.549999,43.669998,43.669998,797800
2021-10-19,44.000000,44.389999,43.410000,43.750000,43.750000,422300
2021-10-20,42.430000,44.759998,42.139999,44.330002,44.330002,1216000
2021-10-21,44.340000,45.240002,44.049999,44.160000,44.160000,619300
2021-10-22,44.200001,44.880001,42.619999,42.910000,42.910000,586100
2021-10-25,43.180000,43.749001,42.540001,43.310001,43.310001,559800
2021-10-26,43.439999,43.439999,40.480000,40.610001,40.610001,1394600
2021-10-27,40.150002,41.509998,39.630001,40.880001,40.880001,744400
2021-10-28,41.330002,41.833000,41.139999,41.509998,41.509998,596400
2021-10-29,41.500000,42.044998,40.900002,41.619999,41.619999,733200
2021-11-01,42.040001,43.980000,41.700001,43.570000,43.570000,645300
2021-11-02,43.580002,44.630001,42.709999,44.400002,44.400002,494600
2021-11-03,44.049999,46.169998,44.049999,45.669998,45.669998,614500
2021-11-04,46.250000,46.980000,44.935001,45.360001,45.360001,454300
2021-11-05,46.340000,46.750000,45.680000,46.080002,46.080002,655600
2021-11-08,46.520000,46.630001,44.900002,45.130001,45.130001,753100
2021-11-09,45.470001,46.110001,44.200001,44.349998,44.349998,1265800
2021-11-10,42.130001,44.480000,40.570000,44.369999,44.369999,2243200
2021-11-11,44.130001,44.950001,43.500000,44.419998,44.419998,686600
2021-11-12,44.639999,47.360001,44.330002,47.220001,47.220001,938700
2021-11-15,47.430000,47.930000,45.520000,46.439999,46.439999,898200
2021-11-16,46.500000,47.630001,45.470001,47.540001,47.540001,1371100
2021-11-17,47.020000,47.299999,46.330002,46.349998,46.349998,552200
2021-11-18,46.639999,46.880001,45.599998,46.790001,46.790001,731700
2021-11-19,46.240002,47.450001,45.919998,46.099998,46.099998,1230400
